LATITUDE,LONGITUDE,FIRE_SIZE,NWCG_GENERAL_CAUSE,NWCG_CAUSE_CLASSIFICATION,FIRE_YEAR,DISCOVERY_DOY,cause_binary,fire_size_log,t_param,s_param,dist_to_lake_km,cluster_basin_opt,cluster_basin_std,cluster_basin_eq,cluster_near_std,cluster_near_eq,cluster_near_opt
39.14833333,-120.16166667,0.1,Misuse of fire by a minor,Human,1997,184,1,0.09531017980432487,0.18723991553291908,0.17653699795434022,1.1081161198434384,2,2,2,2.0,2.0,2.0
38.99,-119.94333333,0.3,Fireworks,Human,1997,187,1,0.262364264467491,0.8266255683742292,0.7482159389090968,0.7915921668695722,0,0,0,0.0,0.0,0.0
39.105,-120.16166667,0.1,Smoking,Human,1997,191,1,0.09531017980432487,0.12754137195047363,0.13555562892873077,0.26300480788699937,2,2,2,2.0,2.0,2.0
38.91666667,-120.145,0.1,Smoking,Human,1997,135,1,0.09531017980432487,0.9276181161311863,0.9346632371772173,5.0511798536842765,3,3,3,,,
39.0,-119.925,0.3,Natural,Natural,1997,137,0,0.262364264467491,0.7938652741176375,0.7216205439598855,2.2261700379408365,0,0,0,0.0,0.0,0.0
38.91666667,-120.145,0.1,Misuse of fire by a minor,Human,1997,175,1,0.09531017980432487,0.9276181161311863,0.9346632371772173,5.0511798536842765,3,3,3,,,
39.25166667,-120.03833333,0.1,Smoking,Human,1997,180,1,0.09531017980432487,0.3400749269442981,0.33953355250566924,1.4944561400165088,1,1,1,1.0,1.0,1.0
38.91666667,-119.97666667,0.1,Recreation and ceremony,Human,1997,186,1,0.09531017980432487,0.8625204179071175,0.8082324635291932,3.0722964504217605,0,0,0,0.0,0.0,0.0
39.06166667,-120.125,0.1,Misuse of fire by a minor,Human,1997,196,1,0.09531017980432487,0.09353614654891887,0.08306618700904632,0.5261771514667233,2,2,2,2.0,2.0,2.0
39.06166667,-120.125,0.1,Misuse of fire by a minor,Human,1997,201,1,0.09531017980432487,0.09353614654891887,0.08306618700904632,0.5261771514667233,2,2,2,2.0,2.0,2.0
38.91666667,-119.97666667,0.1,Natural,Natural,1997,209,0,0.09531017980432487,0.8625204179071175,0.8082324635291932,3.0722964504217605,0,0,0,0.0,0.0,0.0
38.88333333,-120.05166667,0.1,Natural,Natural,1997,211,0,0.09531017980432487,0.878579031743221,0.8737498685643577,6.313551126047956,3,3,3,,,
38.91666667,-119.94,0.1,Equipment and vehicle use,Human,1997,211,1,0.09531017980432487,0.8545680234112355,0.7884429658962235,4.134577386296261,0,0,0,0.0,0.0,0.0
39.135,-119.94333333,0.1,Debris and open burning,Human,1997,213,1,0.09531017980432487,0.5952169042035814,0.5730541888014916,0.127899128166398,1,1,1,1.0,1.0,1.0
39.19333333,-120.09333333,0.1,Recreation and ceremony,Human,1997,214,1,0.09531017980432487,0.2681400558038795,0.26068425549404195,0.17480184924346975,2,2,2,2.0,2.0,2.0
38.85833333,-120.015,0.1,Misuse of fire by a minor,Human,1997,214,1,0.09531017980432487,0.8662955982339053,0.8463805291602493,8.724857269089629,3,3,3,,,
38.96166667,-119.94333333,0.1,Misuse of fire by a minor,Human,1997,215,1,0.09531017980432487,0.847241181517829,0.775468143786966,0.5733441968786847,0,0,0,0.0,0.0,0.0
38.91666667,-120.07,0.1,Recreation and ceremony,Human,1997,216,1,0.09531017980432487,0.8825346925670668,0.8800130890799756,2.868357857749682,3,3,3,3.0,3.0,3.0
38.87166667,-119.94,0.1,Natural,Natural,1997,211,0,0.09531017980432487,0.8600356584145246,0.7961636611849947,8.669526912979103,0,0,0,,,
38.86166667,-120.09833333,0.1,Natural,Natural,1997,211,0,0.09531017980432487,0.884920242011119,0.8855331499303768,9.470501999397284,3,3,3,,,
38.91666667,-120.145,0.5,Recreation and ceremony,Human,1997,221,1,0.4054651081081644,0.9276181161311863,0.9346632371772173,5.0511798536842765,3,3,3,,,
38.85833333,-120.015,0.1,Smoking,Human,1997,222,1,0.09531017980432487,0.8662955982339053,0.8463805291602493,8.724857269089629,3,3,3,,,
39.22333333,-120.13166667,0.1,Recreation and ceremony,Human,1997,227,1,0.09531017980432487,0.27446414911491246,0.27007225553532077,3.7785177676809982,2,2,2,2.0,2.0,2.0
38.93166667,-120.05166667,0.1,Smoking,Human,1997,229,1,0.09531017980432487,0.8782501067309921,0.8736489523332418,0.9960957888322431,3,3,3,3.0,3.0,3.0
38.87166667,-119.94,0.1,Smoking,Human,1997,241,1,0.09531017980432487,0.8600356584145246,0.7961636611849947,8.669526912979103,0,0,0,,,
39.23666667,-120.0,0.1,Misuse of fire by a minor,Human,1997,241,1,0.09531017980432487,0.4006815469484155,0.3963845782619304,0.012304077461180134,1,1,1,1.0,1.0,1.0
38.90166667,-120.09,0.5,Debris and open burning,Human,1997,244,1,0.4054651081081644,0.886076219992839,0.8875014815566515,5.046845690797277,3,3,3,,,
38.95,-119.9,2.0,Recreation and ceremony,Human,1997,244,1,1.0986122886681098,0.8477071069638226,0.7761368472833895,4.5416396697826515,0,0,0,0.0,0.0,0.0
38.88666667,-120.03333333,0.1,Smoking,Human,1997,246,1,0.09531017980432487,0.8673054629743551,0.8489871978960472,5.494855617227283,3,3,3,,,
39.25,-120.0,0.1,Smoking,Human,1997,249,1,0.09531017980432487,0.4117561544145289,0.40535869327091734,0.5130259377928076,1,1,1,1.0,1.0,1.0
38.85833333,-120.03333333,0.1,Smoking,Human,1997,256,1,0.09531017980432487,0.8672588482777794,0.8489218931793359,8.636510359665294,3,3,3,,,
39.28333333,-119.95,0.1,Natural,Natural,1997,263,0,0.09531017980432487,0.44164623482051435,0.43840588678017595,4.545573260746845,1,1,1,1.0,1.0,1.0
38.87166667,-119.95833333,0.1,Arson/incendiarism,Human,1997,264,1,0.09531017980432487,0.8615147362516054,0.8003238588706856,8.311673366995057,0,0,0,,,
38.91666667,-120.03333333,0.5,Smoking,Human,1997,223,1,0.4054651081081644,0.8674549509030874,0.8491649970474795,2.1780790579312503,3,3,3,3.0,3.0,3.0
38.975,-119.94333333,0.1,Recreation and ceremony,Human,1997,223,1,0.09531017980432487,0.8411291466164863,0.7667823407496708,0.6696425366356402,0,0,0,0.0,0.0,0.0
39.16333333,-120.16166667,0.1,Recreation and ceremony,Human,1997,225,1,0.09531017980432487,0.2143608092649114,0.20371698173525263,1.6504646432079328,2,2,2,2.0,2.0,2.0
38.88666667,-120.12666667,0.1,Recreation and ceremony,Human,1997,227,1,0.09531017980432487,0.9269354296757276,0.9345236989441629,7.216676696894737,3,3,3,,,
39.06166667,-120.125,0.1,Smoking,Human,1997,239,1,0.09531017980432487,0.09353614654891887,0.08306618700904632,0.5261771514667233,2,2,2,2.0,2.0,2.0
38.96,-120.08833333,0.1,Smoking,Human,1997,242,1,0.09531017980432487,0.91479781301063,0.9164667934486048,0.29064570026693115,3,3,3,3.0,3.0,3.0
39.17666667,-120.18,0.1,Natural,Natural,1997,248,0,0.09531017980432487,0.21453354730412955,0.20373156877490536,3.3666258550972805,2,2,2,2.0,2.0,2.0
39.01833333,-119.925,0.1,Misuse of fire by a minor,Human,1997,250,1,0.09531017980432487,0.7696619305650142,0.7020977182394129,2.1970301384821953,0,0,0,0.0,0.0,0.0
38.85833333,-119.99666667,0.1,Recreation and ceremony,Human,1997,291,1,0.09531017980432487,0.8645964781457961,0.8326080544209261,9.045466954307738,3,3,3,,,
39.19333333,-120.11333333,0.1,Smoking,Human,1997,294,1,0.09531017980432487,0.2448961822259765,0.23631570854646008,1.1263406109355945,2,2,2,2.0,2.0,2.0
39.01833333,-120.125,0.1,Natural,Natural,1997,292,0,0.09531017980432487,0.02101197398139865,0.02567351244259337,0.5642951433284525,2,2,2,3.0,3.0,3.0
38.88833333,-119.98333333,0.1,Smoking,Human,1998,200,1,0.09531017980432487,0.8633566647726812,0.8176012476177441,6.028050282979776,0,0,0,,,
38.94666667,-120.08833333,0.1,Debris and open burning,Human,1998,160,1,0.09531017980432487,0.9178003935035507,0.9238684406278147,0.6658757631411857,3,3,3,3.0,3.0,3.0
38.88666667,-120.015,0.1,Recreation and ceremony,Human,1998,181,1,0.09531017980432487,0.8657618879865697,0.8434904024347345,5.627276115891887,3,3,3,,,
38.88833333,-119.98333333,0.1,Natural,Natural,1998,187,0,0.09531017980432487,0.8633566647726812,0.8176012476177441,6.028050282979776,0,0,0,,,
38.90166667,-120.12666667,0.1,Recreation and ceremony,Human,1998,200,1,0.09531017980432487,0.9270627818811463,0.9345503539725658,5.629750500587047,3,3,3,,,
38.925,-120.15666667,0.1,Recreation and ceremony,Human,1998,199,1,0.09531017980432487,0.9333008860515719,0.9383871225724535,5.356212111515835,3,3,3,,,
39.025,-120.15666667,0.1,Recreation and ceremony,Human,1998,207,1,0.09531017980432487,0.03030043767080968,0.030773148094048308,3.213349774468733,2,2,2,2.0,2.0,2.0
38.87,-119.90333333,0.1,Recreation and ceremony,Human,1998,213,1,0.09531017980432487,0.854063281663506,0.7872171821954098,10.219311422893517,0,0,0,,,
38.855,-119.92166667,0.1,Recreation and ceremony,Human,1998,216,1,0.09531017980432487,0.8598647744348028,0.7960499851040111,10.934870089502867,0,0,0,,,
38.91666667,-119.92166667,0.1,Misuse of fire by a minor,Human,1998,218,1,0.09531017980432487,0.8529550657230004,0.7847368472303092,5.0304012715933055,0,0,0,,,
38.85833333,-120.015,0.1,Smoking,Human,1998,218,1,0.09531017980432487,0.8662955982339053,0.8463805291602493,8.724857269089629,3,3,3,,,
38.87,-119.92166667,0.1,Recreation and ceremony,Human,1998,219,1,0.09531017980432487,0.8550696497996971,0.7897139024457934,9.506238932637018,0,0,0,,,
38.925,-119.92166667,0.2,Smoking,Human,1998,219,1,0.18232155679395465,0.8522177388853484,0.7832293291823494,4.347799190597968,0,0,0,0.0,0.0,0.0
38.885,-119.92166667,0.8,Recreation and ceremony,Human,1998,225,1,0.5877866649021191,0.8545369907068764,0.788365590649223,7.996193401812714,0,0,0,,,
38.92333333,-119.95666667,0.1,Smoking,Human,1998,234,1,0.09531017980432487,0.8599141594613714,0.796078122936902,2.7631576787790597,0,0,0,0.0,0.0,0.0
39.035,-119.90333333,0.1,Natural,Natural,1998,228,0,0.09531017980432487,0.745229315600838,0.6852832862493423,3.942389171882934,0,0,0,0.0,0.0,0.0
39.10666667,-119.925,0.1,Smoking,Human,1998,244,1,0.09531017980432487,0.6714542018384928,0.6283215705848268,1.998753308941695,0,1,0,0.0,0.0,0.0
38.90166667,-119.95833333,0.2,Misuse of fire by a minor,Human,1998,244,1,0.18232155679395465,0.8606634389968985,0.7971058961852329,5.053186486752265,0,0,0,,,
38.90166667,-119.95833333,0.2,Arson/incendiarism,Human,1998,244,1,0.18232155679395465,0.8606634389968985,0.7971058961852329,5.053186486752265,0,0,0,,,
39.23666667,-120.13833333,0.1,Natural,Natural,1998,207,0,0.09531017980432487,0.274699914277098,0.27017914507254576,5.142942400323267,2,2,2,,,
38.98666667,-120.15666667,0.1,Natural,Natural,1998,236,0,0.09531017980432487,0.010039351482924468,0.016831414202930058,4.562213449993692,2,2,2,3.0,3.0,3.0
39.05666667,-120.15666667,1.0,Natural,Natural,1998,261,0,0.6931471805599453,0.10827517942403841,0.1084134649460677,2.1594562998071143,2,2,2,2.0,2.0,2.0
38.91,-120.08666667,0.5,Natural,Natural,1998,267,0,0.4054651081081644,0.8861310557688475,0.8875809551483549,4.079361089889396,3,3,3,3.0,3.0,3.0
38.91666667,-120.03333333,0.1,Misuse of fire by a minor,Human,1998,292,1,0.09531017980432487,0.8674549509030874,0.8491649970474795,2.1780790579312503,3,3,3,3.0,3.0,3.0
38.90833333,-120.07,5.0,Debris and open burning,Human,1998,296,1,1.791759469228055,0.8818789119333852,0.8784267027489655,3.7505228887348934,3,3,3,3.0,3.0,3.0
38.9,-120.06666667,0.1,Debris and open burning,Human,1998,320,1,0.09531017980432487,0.880291277040376,0.8753103970643377,4.561616023762277,3,3,3,3.0,3.0,3.0
39.14833333,-119.88666667,32.0,Misuse of fire by a minor,Human,1998,230,1,3.4965075614664802,0.5618367479547598,0.5522429596482215,3.9829881854388876,1,1,1,1.0,1.0,1.0
39.135,-119.925,0.1,Natural,Natural,1998,248,0,0.09531017980432487,0.580542491021966,0.5597743568053591,1.4470797653333929,1,1,1,1.0,1.0,1.0
39.2525,-119.96916667,0.1,Natural,Natural,1999,145,0,0.09531017980432487,0.42924587451569274,0.4266224719938778,0.6292213172914349,1,1,1,1.0,1.0,1.0
38.95194444,-119.91805556,0.1,Misuse of fire by a minor,Human,1999,145,1,0.09531017980432487,0.8480154027684423,0.7765672239269343,2.977090231110789,0,0,0,0.0,0.0,0.0
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,1999,170,1,0.09531017980432487,0.8607344084465033,0.7972771630362661,8.891347231445643,0,0,0,,,
38.93555556,-119.91805556,0.1,Smoking,Human,1999,172,1,0.09531017980432487,0.8502627730922229,0.7797712221460151,3.845129628600593,0,0,0,0.0,0.0,0.0
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,1999,173,1,0.09531017980432487,0.8607344084465033,0.7972771630362661,8.891347231445643,0,0,0,,,
38.8675,-120.06722222,0.1,Recreation and ceremony,Human,1999,180,1,0.09531017980432487,0.8793371291289952,0.8742138879190997,8.12569433444083,3,3,3,,,
39.11722222,-120.11805556,0.1,Misuse of fire by a minor,Human,1999,184,1,0.09531017980432487,0.1775583630400861,0.16870315234208647,3.421056253461551,2,2,2,2.0,2.0,2.0
39.01694444,-119.90111111,0.5,Recreation and ceremony,Human,1999,193,1,0.4054651081081644,0.79215605102283,0.7203772723881294,4.223846047636462,0,0,0,0.0,0.0,0.0
39.23388889,-120.085,0.1,Natural,Natural,1999,195,0,0.09531017980432487,0.2894131691323266,0.29294995450544625,0.8156394401297306,1,1,1,1.0,1.0,1.0
38.91916667,-120.135,0.1,Recreation and ceremony,Human,1999,209,1,0.09531017980432487,0.9274824249352354,0.9346353678347215,4.2686822203669275,3,3,3,3.0,3.0,3.0
38.91666667,-119.96833333,0.1,Misuse of fire by a minor,Human,1999,209,1,0.09531017980432487,0.8617245833689183,0.8015726914368285,3.2320998436630375,0,0,0,0.0,0.0,0.0
38.96805556,-120.10111111,0.1,Power generation/transmission/distribution,Human,1999,212,1,0.09531017980432487,0.9682366580805797,0.9729692620727937,0.7570871006703905,3,3,3,3.0,3.0,3.0
38.96805556,-120.10111111,0.1,Natural,Natural,1999,222,0,0.09531017980432487,0.9682366580805797,0.9729692620727937,0.7570871006703905,3,3,3,3.0,3.0,3.0
38.90027778,-119.93444444,0.1,Natural,Natural,1999,234,0,0.09531017980432487,0.8548784851326052,0.7892257648951327,5.981584275979823,0,0,0,,,
39.16833333,-120.16888889,0.1,Natural,Natural,1999,234,0,0.09531017980432487,0.21444252173352343,0.20372332649634706,2.2310738220547326,2,2,2,2.0,2.0,2.0
39.23388889,-120.0,0.5,Natural,Natural,1999,262,0,0.4054651081081644,0.39794116270091806,0.39390458376111287,0.056000449439847035,1,1,1,1.0,1.0,1.0
38.8675,-119.98555556,0.1,Recreation and ceremony,Human,1999,265,1,0.09531017980432487,0.8637417063960031,0.8223437959217571,8.253215146387467,0,0,0,,,
39.25,-120.0,0.1,Recreation and ceremony,Human,1999,266,1,0.09531017980432487,0.4117561544145289,0.40535869327091734,0.5130259377928076,1,1,1,1.0,1.0,1.0
39.08444444,-120.10111111,0.1,Recreation and ceremony,Human,1999,271,1,0.09531017980432487,0.08831514505644252,0.07715590771684516,2.6484743129412336,2,2,2,2.0,2.0,2.0
39.2175,-120.11916667,0.1,Smoking,Human,1999,271,1,0.09531017980432487,0.2744809190705315,0.27007985838718995,2.5133786509186606,2,2,2,2.0,2.0,2.0
39.16833333,-120.18583333,0.1,Recreation and ceremony,Human,1999,280,1,0.09531017980432487,0.21443517579478155,0.2037227204678251,3.7034335908408464,2,2,2,2.0,2.0,2.0
38.85138889,-119.95138889,0.1,Recreation and ceremony,Human,1999,283,1,0.09531017980432487,0.8611285693048683,0.7985284537612173,10.644178391877928,0,0,0,,,
39.21777778,-120.11916667,0.1,Misuse of fire by a minor,Human,1999,287,1,0.09531017980432487,0.27449328587965177,0.2700854667411303,2.530214439666277,2,2,2,2.0,2.0,2.0
38.90027778,-120.06722222,0.1,Recreation and ceremony,Human,1999,291,1,0.09531017980432487,0.8804637122384334,0.875574184941619,4.5430686413964585,3,3,3,3.0,3.0,3.0
38.91916667,-120.06722222,0.1,Recreation and ceremony,Human,1999,291,1,0.09531017980432487,0.8819335453575332,0.8785550413405968,2.525787253571204,3,3,3,3.0,3.0,3.0
39.25,-120.0,0.1,Recreation and ceremony,Human,1999,331,1,0.09531017980432487,0.4117561544145289,0.40535869327091734,0.5130259377928076,1,1,1,1.0,1.0,1.0
38.90027778,-120.0025,0.1,Smoking,Human,1999,338,1,0.09531017980432487,0.8645053436146719,0.8315641227050158,4.37228749807841,3,3,3,3.0,3.0,3.0
38.95194444,-119.935,0.1,Recreation and ceremony,Human,1999,347,1,0.09531017980432487,0.8490960725535559,0.7780586075278192,1.6188081365626645,0,0,0,0.0,0.0,0.0
38.93555556,-119.935,0.1,Recreation and ceremony,Human,1999,113,1,0.09531017980432487,0.8524304897430344,0.7836519782599324,2.691977449568814,0,0,0,0.0,0.0,0.0
39.23388889,-120.0,0.1,Fireworks,Human,1999,128,1,0.09531017980432487,0.39794116270091806,0.39390458376111287,0.056000449439847035,1,1,1,1.0,1.0,1.0
39.23388889,-120.0,0.1,Natural,Natural,1999,194,0,0.09531017980432487,0.39794116270091806,0.39390458376111287,0.056000449439847035,1,1,1,1.0,1.0,1.0
38.98444444,-119.91805556,0.2,Misuse of fire by a minor,Human,1999,218,1,0.18232155679395465,0.8405347067513568,0.7660353569194698,3.0852438782280696,0,0,0,0.0,0.0,0.0
39.06833333,-119.91805556,0.1,Natural,Natural,1999,254,0,0.09531017980432487,0.7106182624304649,0.6577838978149819,2.061885772167939,0,0,0,0.0,0.0,0.0
38.95194444,-119.935,0.1,Recreation and ceremony,Human,1999,338,1,0.09531017980432487,0.8490960725535559,0.7780586075278192,1.6188081365626645,0,0,0,0.0,0.0,0.0
39.10111111,-120.23416667,0.1,Natural,Natural,1999,252,0,0.09531017980432487,0.12094360441521422,0.13086578356291723,6.110379009658091,2,2,2,,,
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,149,1,0.09531017980432487,0.8607344084465033,0.7972771630362661,8.891347231445643,0,0,0,,,
39.08472222,-119.91805556,0.1,Equipment and vehicle use,Human,2000,176,1,0.09531017980432487,0.6774709805968828,0.6339180658481105,1.9257783206426733,0,0,0,0.0,0.0,0.0
39.15,-119.91805556,0.1,Smoking,Human,2000,177,1,0.09531017980432487,0.56154429594238,0.5520641167065966,1.252046122524932,1,1,1,1.0,1.0,1.0
39.10083333,-120.20416667,0.1,Recreation and ceremony,Human,2000,197,1,0.09531017980432487,0.12099301587306555,0.13091276594646883,3.504839379876181,2,2,2,2.0,2.0,2.0
38.8675,-120.03333333,0.1,Misuse of fire by a minor,Human,2000,199,1,0.09531017980432487,0.8672703010638707,0.8489378484252504,7.619798721597758,3,3,3,,,
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,202,1,0.09531017980432487,0.8607344084465033,0.7972771630362661,8.891347231445643,0,0,0,,,
38.93555556,-119.91805556,0.1,Recreation and ceremony,Human,2000,204,1,0.09531017980432487,0.8502627730922229,0.7797712221460151,3.845129628600593,0,0,0,0.0,0.0,0.0
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,204,1,0.09531017980432487,0.8607344084465033,0.7972771630362661,8.891347231445643,0,0,0,,,
38.85138889,-120.05027778,0.1,Recreation and ceremony,Human,2000,205,1,0.09531017980432487,0.867538075749316,0.849252944748109,9.569003331280253,3,3,3,,,
38.8675,-119.98555556,0.1,Misuse of fire by a minor,Human,2000,208,1,0.09531017980432487,0.8637417063960031,0.8223437959217571,8.253215146387467,0,0,0,,,
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,190,1,0.09531017980432487,0.8607344084465033,0.7972771630362661,8.891347231445643,0,0,0,,,
38.91861111,-120.03555556,0.1,Natural,Natural,2000,214,0,0.09531017980432487,0.8676092480154205,0.8493218989047822,2.0025157271684404,3,3,3,3.0,3.0,3.0
38.93555556,-119.91805556,0.1,Natural,Natural,2000,216,0,0.09531017980432487,0.8502627730922229,0.7797712221460151,3.845129628600593,0,0,0,0.0,0.0,0.0
38.93555556,-120.135,0.1,Recreation and ceremony,Human,2000,227,1,0.09531017980432487,0.9319138101942724,0.9373581455885315,3.1178341172429245,3,3,3,3.0,3.0,3.0
38.88388889,-119.96833333,0.1,Natural,Natural,2000,214,0,0.09531017980432487,0.8623082421597911,0.8061806971022127,6.793754924181565,0,0,0,,,
38.90027778,-119.98555556,0.1,Debris and open burning,Human,2000,121,1,0.09531017980432487,0.8633675134680011,0.8177336659512364,4.687129823015095,0,0,0,0.0,0.0,0.0
38.90027778,-119.93444444,0.1,Debris and open burning,Human,2000,163,1,0.09531017980432487,0.8548784851326052,0.7892257648951327,5.981584275979823,0,0,0,,,
39.10083333,-120.01916667,0.1,Recreation and ceremony,Human,2000,165,1,0.09531017980432487,0.6356483560202596,0.6071292669753487,5.070072976413486,1,1,1,,,
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,173,1,0.09531017980432487,0.8607344084465033,0.7972771630362661,8.891347231445643,0,0,0,,,
39.01944444,-120.18333333,0.5,Recreation and ceremony,Human,2000,173,1,0.4054651081081644,0.030057801061792743,0.030596393913923933,5.575066086845855,2,2,2,,,
38.8675,-119.95138889,0.1,Recreation and ceremony,Human,2000,179,1,0.09531017980432487,0.8607344084465033,0.7972771630362661,8.891347231445643,0,0,0,,,
38.91666667,-120.0025,0.1,Natural,Natural,2000,182,0,0.09531017980432487,0.8643116718377974,0.8292905791462525,2.588530747774669,3,3,3,3.0,3.0,3.0
38.90027778,-120.0025,0.1,Recreation and ceremony,Human,2000,185,1,0.09531017980432487,0.8645053436146719,0.8315641227050158,4.37228749807841,3,3,3,3.0,3.0,3.0
38.89388889,-120.03222222,0.1,Recreation and ceremony,Human,2000,189,1,0.09531017980432487,0.867281239687934,0.8489528801718467,4.689218542159172,3,3,3,3.0,3.0,3.0
38.9,-119.98333333,0.1,Misuse of fire by a minor,Human,2000,123,1,0.09531017980432487,0.8632200864007031,0.8159983813411271,4.758971455312106,0,0,0,0.0,0.0,0.0
39.01694444,-120.125,1.0,Smoking,Human,2000,167,1,0.6931471805599453,0.020370779397867186,0.025131288800569706,0.6150924710335253,2,2,2,3.0,3.0,3.0
38.85138889,-119.96833333,0.1,Recreation and ceremony,Human,2000,185,1,0.09531017980432487,0.8627570779818219,0.810712729035386,10.327643037149505,0,0,0,,,
39.00083333,-119.91805556,0.1,Natural,Natural,2000,180,0,0.09531017980432487,0.7935541774910719,0.7214053453819612,2.770457413895604,0,0,0,0.0,0.0,0.0
38.85138889,-119.96833333,0.1,Natural,Natural,2000,215,0,0.09531017980432487,0.8627570779818219,0.810712729035386,10.327643037149505,0,0,0,,,
38.91666667,-120.15222222,0.1,Recreation and ceremony,Human,2000,227,1,0.09531017980432487,0.9277421865566777,0.934690261094379,5.506527555907809,3,3,3,,,
39.10083333,-120.21666667,0.1,Recreation and ceremony,Human,2000,227,1,0.09531017980432487,0.12096204055965434,0.13088349008342637,4.588965910123356,2,2,2,2.0,2.0,2.0
39.03333333,-120.135,0.1,Recreation and ceremony,Human,2000,240,1,0.09531017980432487,0.05062087419630451,0.04659731670796321,1.2605444320980843,2,2,2,2.0,2.0,2.0
39.05194444,-120.135,0.3,Recreation and ceremony,Human,2000,281,1,0.262364264467491,0.10004905130867925,0.09262625736585003,1.9139190337196341,2,2,2,2.0,2.0,2.0
38.91666667,-120.05027778,0.4,Recreation and ceremony,Human,2000,289,1,0.33647223662121295,0.8783941226540637,0.8736876949486415,2.6439819444698167,3,3,3,3.0,3.0,3.0
39.185,-120.03416667,0.3,Smoking,Human,2000,289,1,0.262364264467491,0.35537313079132843,0.36706053144395223,4.758124784148297,1,1,1,1.0,1.0,1.0
39.185,-120.10222222,0.1,Smoking,Human,2000,292,1,0.09531017980432487,0.2477205171377561,0.24338053765789378,0.07815284057455506,2,2,2,2.0,2.0,2.0
39.05194444,-120.11805556,0.1,Misuse of fire by a minor,Human,2000,294,1,0.09531017980432487,0.07955365202421646,0.06759296373463053,0.44371242256071364,2,2,2,2.0,2.0,2.0
38.91916667,-120.05027778,0.1,Power generation/transmission/distribution,Human,2000,298,1,0.09531017980432487,0.878371826433432,0.8736817145705345,2.3710147570836697,3,3,3,3.0,3.0,3.0
39.23388889,-120.0,0.1,Smoking,Human,2000,312,1,0.09531017980432487,0.39794116270091806,0.39390458376111287,0.056000449439847035,1,1,1,1.0,1.0,1.0
39.16861111,-119.91805556,0.2,Power generation/transmission/distribution,Human,2000,312,1,0.18232155679395465,0.5238631392399582,0.521771606961543,1.1205092241989334,1,1,1,1.0,1.0,1.0
38.88388889,-119.96833333,0.1,Natural,Natural,2000,216,0,0.09531017980432487,0.8623082421597911,0.8061806971022127,6.793754924181565,0,0,0,,,
39.07694444,-119.91888889,0.3,Natural,Natural,2000,217,0,0.262364264467491,0.6780082538089116,0.6342520061212046,2.1833923879582864,0,0,0,0.0,0.0,0.0
38.86388889,-120.03333333,0.1,Recreation and ceremony,Human,2000,229,1,0.09531017980432487,0.8672654898647114,0.8489311462203022,8.020297969361119,3,3,3,,,
38.90027778,-119.96833333,0.3,Equipment and vehicle use,Human,2000,245,1,0.262364264467491,0.8620433548860955,0.80388161657278,5.0124561329036865,0,0,0,,,
39.13111111,-119.89722222,0.1,Recreation and ceremony,Human,2001,174,1,0.09531017980432487,0.5632594722988252,0.5529790315227945,3.6282114373565673,1,1,1,1.0,1.0,1.0
38.88388889,-120.13527778,0.2,Smoking,Human,2001,91,1,0.18232155679395465,0.927068821628787,0.9345516133642318,7.740365208094398,3,3,3,,,
38.85194444,-120.01777778,0.1,Smoking,Human,2001,176,1,0.09531017980432487,0.8666295164254708,0.8475827659931717,9.395603013425232,3,3,3,,,
38.90166667,-120.03555556,0.3,Recreation and ceremony,Human,2001,94,1,0.262364264467491,0.8674432738141036,0.8491515544172995,3.8540268427272086,3,3,3,3.0,3.0,3.0
38.91694444,-120.06666667,0.1,Recreation and ceremony,Human,2001,140,1,0.09531017980432487,0.8815830659909614,0.8777495307483405,2.7464221246409624,3,3,3,3.0,3.0,3.0
38.90222222,-119.96694444,0.1,Natural,Natural,2001,184,0,0.09531017980432487,0.8618651348477391,0.8025262643073748,4.827783457305657,0,0,0,0.0,0.0,0.0
38.885,-120.03333333,0.1,Recreation and ceremony,Human,2001,139,1,0.09531017980432487,0.8673015386391003,0.8489803286705565,5.679560338562064,3,3,3,,,
38.93444444,-120.06722222,0.5,Smoking,Human,2001,121,1,0.4054651081081644,0.8832356500815021,0.8817575630911836,0.9153002459039951,3,3,3,3.0,3.0,3.0
38.86916667,-120.01777778,0.3,Fireworks,Human,2001,167,1,0.262364264467491,0.8664241131011405,0.8468910600251639,7.498868069482811,3,3,3,,,
38.93388889,-120.05027778,0.1,Recreation and ceremony,Human,2001,139,1,0.09531017980432487,0.8723063300575179,0.8657768852227397,0.7990948612733214,3,3,3,3.0,3.0,3.0
38.88527778,-120.06861111,0.1,Recreation and ceremony,Human,2001,255,1,0.09531017980432487,0.8799789437145874,0.874884587178633,6.195889937717216,3,3,3,,,
38.93777778,-119.9825,0.3,Smoking,Human,2001,233,1,0.262364264467491,0.8626881401276143,0.8099724089210301,0.6664173285974805,0,0,0,0.0,0.0,0.0
38.9025,-119.9525,0.3,Smoking,Human,2001,263,1,0.262364264467491,0.8600968934817965,0.7962179003809542,5.0804129082277845,0,0,0,,,
